,wine,variety,country,points,price,taster
65059,Finn Hill 2016 Blondie Rosé of Sangiovese (Rattlesnake Hills),Sangiovese,US,86,20.0,Sean P. Sullivan
65117,Castelluccio 2007 Ronco dei Ciliegi Sangiovese (Forlì),Sangiovese,Italy,87,,
65118,Celli 2010 Bron & Rusèval Sangiovese (Forlì),Sangiovese,Italy,87,20.0,
65228,Glenora 2011 Sangiovese (Finger Lakes),Sangiovese,US,87,22.0,Anna Lee C. Iijima
65273,Bonacchi 2014 Molino del Piano  (Rosso di Montalcino),Sangiovese,Italy,86,26.0,Kerin O’Keefe
65373,Buccia Nera 2010 Guarniente  (Chianti),Sangiovese,Italy,84,12.0,
65378,Barra of Mendocino 2010 Estate Grown Sangiovese (Mendocino),Sangiovese,US,84,18.0,Virginie Boone
65411,Piegaia 2006  Chianti Classico,Sangiovese,Italy,85,16.0,
65422,Poderi Morini 2008 MorAle  (Sangiovese di Romagna),Sangiovese,Italy,85,10.0,
65449,Pieve de' Pitti 2013 Cerretello  (Chianti Superiore),Sangiovese,Italy,88,15.0,Kerin O’Keefe
65451,Poggio Nardone 2011 Riserva  (Brunello di Montalcino),Sangiovese,Italy,88,90.0,Kerin O’Keefe
65452,Poggio Nardone 2012  Brunello di Montalcino,Sangiovese,Italy,88,50.0,Kerin O’Keefe
65453,Pratesi 2015 Locorosso Sangiovese (Toscana),Sangiovese,Italy,88,15.0,Kerin O’Keefe
65458,Quercia al Poggio 2009 Riserva  (Chianti Classico),Sangiovese,Italy,88,45.0,Kerin O’Keefe
65466,Uccelliera 2012  Brunello di Montalcino,Sangiovese,Italy,88,70.0,Kerin O’Keefe
65478,Il Macchione 2012  Vino Nobile di Montepulciano,Sangiovese,Italy,88,36.0,Kerin O’Keefe
65541,La Togata 2012  Rosso di Montalcino,Sangiovese,Italy,84,28.0,Kerin O’Keefe
65643,Il Valentiano 2011 Campo di Marzo  (Brunello di Montalcino),Sangiovese,Italy,90,25.0,Kerin O’Keefe
65654,Val di Suga 2010 Poggio al Granchio  (Brunello di Montalcino),Sangiovese,Italy,89,99.0,Kerin O’Keefe
66129,La Togata 2012  Rosso di Montalcino,Sangiovese,Italy,84,28.0,Kerin O’Keefe
66275,Casaloste 2009 Don Vincenzo  (Chianti Classico),Sangiovese,Italy,88,40.0,Kerin O’Keefe
66286,Cavatappi 2012 Molly's Sangiovese (Columbia Valley (WA)),Sangiovese,US,87,21.0,Sean P. Sullivan
66305,Leuta 2009 Solitario Sangiovese (Cortona),Sangiovese,Italy,87,45.0,Kerin O’Keefe
66341,Renzo Marinai 2010 Gran Selezione  (Chianti Classico),Sangiovese,Italy,88,79.0,Kerin O’Keefe
66371,Castello del Terriccio 2000 Rondinaia Sangiovese (Toscana),Sangiovese,Italy,91,18.0,Michael Schachner
66374,Capezzana 1999  Carmignano,Sangiovese,Italy,91,21.0,Michael Schachner
66377,Il Poggione 1999  Rosso di Montalcino,Sangiovese,Italy,90,19.0,Michael Schachner
66379,Fanti 1997  Brunello di Montalcino,Sangiovese,Italy,90,58.0,Roger Voss
66380,Caprili 1997  Brunello di Montalcino,Sangiovese,Italy,90,54.0,Roger Voss
66389,Carpineto 1998 Riserva  (Chianti Classico),Sangiovese,Italy,90,22.0,Roger Voss
66393,Ruffino 1997 Greppone Mazzi  (Brunello di Montalcino),Sangiovese,Italy,90,60.0,Michael Schachner
66394,Salicutti 1999  Rosso di Montalcino,Sangiovese,Italy,90,33.0,Michael Schachner
66476,Chatom 2012 Sangiovese (Calaveras County),Sangiovese,US,86,20.0,Jim Gordon
66573,Molino di Sant'Antimo 2011  Brunello di Montalcino,Sangiovese,Italy,91,35.0,Kerin O’Keefe
66796,La Folia Winery 2011 Sangiovese (Sierra Foothills),Sangiovese,US,92,32.0,Virginie Boone
66817,Gattavecchi 2012 Riserva dei Padri Serviti  (Vino Nobile di Montepulciano),Sangiovese,Italy,87,40.0,Kerin O’Keefe
66824,Tenute del Cerro 2013  Vino Nobile di Montepulciano,Sangiovese,Italy,87,23.0,Kerin O’Keefe
66839,Fattoria Lavacchio 2015 Puro  (Chianti),Sangiovese,Italy,87,14.0,Kerin O’Keefe
66956,La Collina dei Lecci 2009 Riserva  (Brunello di Montalcino),Sangiovese,Italy,87,52.0,Kerin O’Keefe
66968,San Polino 2010  Brunello di Montalcino,Sangiovese,Italy,87,70.0,Kerin O’Keefe
66973,Tenuta di Sesta 2009 Riserva  (Brunello di Montalcino),Sangiovese,Italy,87,140.0,Kerin O’Keefe
67112,Fattoria La Striscia 2014 Sangiovese (Toscana),Sangiovese,Italy,88,,Kerin O’Keefe
67209,Tenuta di Trecciano 2010 Terra Rossa Riserva  (Chianti Colli Senesi),Sangiovese,Italy,90,20.0,Kerin O’Keefe
67331,Novelty Hill 2005 Stillwater Creek Vineyard Sangiovese (Columbia Valley (WA)),Sangiovese,US,87,25.0,Paul Gregutt
67340,San Carlo 2010  Brunello di Montalcino,Sangiovese,Italy,89,80.0,Kerin O’Keefe
67342,Tassi 2010  Brunello di Montalcino,Sangiovese,Italy,89,139.0,Kerin O’Keefe
67345,Banfi 2010 Poggio alle Mura  (Brunello di Montalcino),Sangiovese,Italy,89,86.0,Kerin O’Keefe
67346,Bottega 2010 Il Vino dei Poeti  (Brunello di Montalcino),Sangiovese,Italy,89,,Kerin O’Keefe
67357,Il Valentiano 2010  Brunello di Montalcino,Sangiovese,Italy,89,45.0,Kerin O’Keefe
67358,Marchesato degli Aleramici 2009 Riserva  (Brunello di Montalcino),Sangiovese,Italy,89,48.0,Kerin O’Keefe
67582,Donatella Cinelli Colombini 2011  Rosso di Montalcino,Sangiovese,Italy,88,28.0,Kerin O’Keefe
67589,Poggio Nardone 2012  Rosso di Montalcino,Sangiovese,Italy,88,20.0,Kerin O’Keefe
67594,San Lorenzo 2012  Rosso di Montalcino,Sangiovese,Italy,88,,Kerin O’Keefe
67909,Le Vigne 2013 Di Domenico Sangiovese (Paso Robles),Sangiovese,US,89,31.0,Matt Kettmann
67958,Borgo Scopeto 2011 Misciano Riserva  (Chianti Classico),Sangiovese,Italy,89,35.0,Kerin O’Keefe
67962,Castelli del Grevepesa 2012 Clemente VII  (Chianti Classico),Sangiovese,Italy,89,24.0,Kerin O’Keefe
67967,Il Molino di Grace 2012  Chianti Classico,Sangiovese,Italy,89,21.0,Kerin O’Keefe
67968,La Braccesca 2008 Santa Pia Riserva  (Vino Nobile di Montepulciano),Sangiovese,Italy,89,40.0,Kerin O’Keefe
67979,Tenuta di Capraia 2011 Riserva  (Chianti Classico),Sangiovese,Italy,89,20.0,Kerin O’Keefe
67980,Il Corno 2010 San Camillo Riserva  (Chianti Colli Fiorentini),Sangiovese,Italy,89,20.0,Kerin O’Keefe
68019,Castello Banfi 1998  Rosso di Montalcino,Sangiovese,Italy,89,22.0,
68223,Santa Barbara Winery 2012 Stolpman Vineyard Sangiovese (Ballard Canyon),Sangiovese,US,90,26.0,Matt Kettmann
68275,Montemercurio 2008 Messaggero  (Vino Nobile di Montepulciano),Sangiovese,Italy,90,42.0,Kerin O’Keefe
68289,Terenzi 2011 Marchesa Riserva  (Morellino di Scansano),Sangiovese,Italy,90,55.0,Kerin O’Keefe
68326,Val di Suga 2011 Poggio al Granchio  (Brunello di Montalcino),Sangiovese,Italy,89,99.0,Kerin O’Keefe
68330,La Fortuna 2012  Brunello di Montalcino,Sangiovese,Italy,89,50.0,Kerin O’Keefe
68346,Citille di Sopra 2012  Brunello di Montalcino,Sangiovese,Italy,89,80.0,Kerin O’Keefe
68350,Franci 2012  Brunello di Montalcino,Sangiovese,Italy,89,90.0,Kerin O’Keefe
68397,Piccini 2001  Chianti Superiore,Sangiovese,Italy,84,10.0,
68442,Tenuta di Sesta 2011 Riserva  (Brunello di Montalcino),Sangiovese,Italy,90,,Kerin O’Keefe
68446,Castello Romitorio 2012  Brunello di Montalcino,Sangiovese,Italy,90,70.0,Kerin O’Keefe
68448,Col d'Orcia 2010 Poggio al Vento Riserva  (Brunello di Montalcino),Sangiovese,Italy,90,150.0,Kerin O’Keefe
68457,Fanti 2012  Brunello di Montalcino,Sangiovese,Italy,90,49.0,Kerin O’Keefe
68490,Barrel Racer 2013 Sangiovese (Yolo County),Sangiovese,US,86,25.0,Jim Gordon
68511,Rocca delle Macìe 2007 Riserva di Fizzano  (Chianti Classico),Sangiovese,Italy,91,25.0,
68640,Charles B. Mitchell 2013 Bertram Vineyard Reserve Sangiovese (El Dorado),Sangiovese,US,85,27.0,Jim Gordon
68661,Pian delle Vigne 2012  Brunello di Montalcino,Sangiovese,Italy,93,80.0,Kerin O’Keefe
68662,Sesta di Sopra 2012  Brunello di Montalcino,Sangiovese,Italy,93,60.0,Kerin O’Keefe
68736,Molino di Sant'Antimo 2012 Paolus  (Rosso di Montalcino),Sangiovese,Italy,88,20.0,Kerin O’Keefe
68752,Vèscine 2009 Lodolaio Riserva  (Chianti Classico),Sangiovese,Italy,88,55.0,Kerin O’Keefe
68755,Poggio Antico 2012  Rosso di Montalcino,Sangiovese,Italy,88,45.0,Kerin O’Keefe
68756,Abbadia Ardenga 2012  Rosso di Montalcino,Sangiovese,Italy,88,25.0,Kerin O’Keefe
68795,La Velona 2010 Riserva  (Brunello di Montalcino),Sangiovese,Italy,86,90.0,Kerin O’Keefe
68802,Castellani 2010 Brunaio  (Brunello di Montalcino),Sangiovese,Italy,86,40.0,Kerin O’Keefe
68805,Serpaia di Endrizzi 2014  Morellino di Scansano,Sangiovese,Italy,86,19.0,Kerin O’Keefe
68816,Peteglia 2010 Riserva  (Montecucco),Sangiovese,Italy,86,40.0,Kerin O’Keefe
68817,Caparzo 2010  Brunello di Montalcino,Sangiovese,Italy,93,45.0,Kerin O’Keefe
68819,Col di Lamo 2010  Brunello di Montalcino,Sangiovese,Italy,93,50.0,Kerin O’Keefe
68823,La Mannella 2010 I Poggiarelli  (Brunello di Montalcino),Sangiovese,Italy,92,95.0,Kerin O’Keefe
68830,Col d'Orcia 2010  Brunello di Montalcino,Sangiovese,Italy,92,55.0,Kerin O’Keefe
68954,Val di Suga 2010 Poggio al Granchio  (Brunello di Montalcino),Sangiovese,Italy,89,99.0,Kerin O’Keefe
68956,Tenuta Vitanza 2011 Andretta  (Brunello di Montalcino),Sangiovese,Italy,89,60.0,Kerin O’Keefe
68962,Mesa Del Sol 2012 Sangiovese (Arroyo Seco),Sangiovese,US,89,32.0,Matt Kettmann
68998,Mazzei 2008 Ser Lapo Riserva  (Chianti Classico),Sangiovese,Italy,92,30.0,
69013,Volpaia 2008 Coltassala  (Chianti Classico),Sangiovese,Italy,91,,
69083,Piccini 2008  Chianti,Sangiovese,Italy,85,9.0,
69084,Pietrafitta 2008  Chianti Colli Senesi,Sangiovese,Italy,85,,
69087,Poggio Nardone 2008 Rivus Sangiovese (Toscana),Sangiovese,Italy,85,,
69097,Straccali 2008  Chianti,Sangiovese,Italy,85,9.0,
69172,Sevtap 2012 Awesome Rosé Sangiovese (Santa Ynez Valley),Sangiovese,US,87,22.0,Matt Kettmann
69258,Balia di Zola 2013 Redinoce Riserva Sangiovese (Romagna),Sangiovese,Italy,88,28.0,Kerin O’Keefe
69260,Bissoni 2015 Girapoggio Sangiovese (Romagna),Sangiovese,Italy,88,,Kerin O’Keefe
69482,Bonacchi 2014 Il Selciato  (Rosso di Montalcino),Sangiovese,Italy,85,20.0,Kerin O’Keefe
69492,Bonacchi 2014  Rosso di Montalcino,Sangiovese,Italy,84,20.0,Kerin O’Keefe
69546,Guicciardini Strozzi 2009 Sodole Sangiovese (Toscana),Sangiovese,Italy,84,55.0,Kerin O’Keefe
69656,Solaria 2014  Rosso di Montalcino,Sangiovese,Italy,86,,Kerin O’Keefe
69681,Fanti 2014  Rosso di Montalcino,Sangiovese,Italy,86,20.0,Kerin O’Keefe
69883,Rivino 2007 Sangiovese (Mendocino),Sangiovese,US,87,25.0,
70061,La Torre 2011  Brunello di Montalcino,Sangiovese,Italy,86,30.0,Kerin O’Keefe
70069,Fattoria Tregole 2009 Le Pigole  (Chianti Classico),Sangiovese,Italy,89,25.0,Kerin O’Keefe
70073,Paradisone 2011  Rosso di Montalcino,Sangiovese,Italy,89,21.0,Kerin O’Keefe
70080,L'Aietta 2012  Rosso di Montalcino,Sangiovese,Italy,89,30.0,Kerin O’Keefe
70357,Rubino Estates Winery 2013 Riserva Collection Sangiovese (Livermore Valley),Sangiovese,US,89,28.0,Jim Gordon
70566,Castelli del Grevepesa 2008 Castello di Bibbione Riserva  (Chianti Classico),Sangiovese,Italy,91,28.0,
70590,Felsina 2012 Fontalloro Sangiovese (Toscana),Sangiovese,Italy,94,62.0,Kerin O’Keefe
70606,Fattoria Zerbina 2011 Ceregio  (Sangiovese di Romagna Superiore),Sangiovese,Italy,86,15.0,
70609,Hood Crest 2010 Vintners Select Sangiovese Sangiovese (Columbia Gorge (OR)),Sangiovese,US,86,26.0,Sean P. Sullivan
70626,Candialle 2006  Chianti Classico,Sangiovese,Italy,86,,
70631,Piccini 2006  Chianti Classico,Sangiovese,Italy,86,16.0,
70647,I Sodi 2004 Riserva  (Chianti Classico),Sangiovese,Italy,86,,
70714,Kestrel 2012 Falcon Series Estate Sangiovese (Yakima Valley),Sangiovese,US,87,25.0,Sean P. Sullivan
70853,Pianetta 2014 Sangiovese (Paso Robles),Sangiovese,US,92,36.0,Matt Kettmann
70886,Fattoria Fibbiano 2005 Ceppatella Sangiovese (Toscana),Sangiovese,Italy,90,36.0,
70917,Noceto 2008 Normale Sangiovese (Amador County),Sangiovese,US,89,17.0,Virginie Boone
71005,Arbor Crest 2008 Wahluke Slope Vineyard Sangiovese (Wahluke Slope),Sangiovese,US,90,16.0,Paul Gregutt
71063,Borgo di Colloredo 2007 Sangiovese (Terra degli Osci),Sangiovese,Italy,86,15.0,
71130,Waterbrook 2006 Rosé Sangiovese (Columbia Valley (WA)),Sangiovese,US,86,12.0,Paul Gregutt
71166,Fattoria di Felsina 2004 Fontalloro Sangiovese (Toscana),Sangiovese,Italy,92,,
71167,Fattoria Petrolo 2005 Torrione Sangiovese (Toscana),Sangiovese,Italy,92,40.0,
71175,Poggio Scalette 2004 Il Carbonaione Sangiovese (Toscana),Sangiovese,Italy,92,60.0,
71189,Montevertine 2004 Le Pergole Torte Sangiovese (Toscana),Sangiovese,Italy,91,90.0,
71350,Terra d'Oro 2013 Sangiovese (Amador County),Sangiovese,US,87,18.0,Jim Gordon
71368,Fuligni 2014 Ginestreto  (Rosso di Montalcino),Sangiovese,Italy,88,38.0,Kerin O’Keefe
71371,Underground Wine Project 2015 And Why Am I Mr. Pink Rosé of Sangiovese (Columbia Valley (WA)),Sangiovese,US,88,12.0,Sean P. Sullivan
71379,Banfi 2014 Poggio alle Mura  (Rosso di Montalcino),Sangiovese,Italy,88,29.0,Kerin O’Keefe
71512,Zerba Cellars 2006 Sangiovese (Columbia Valley (WA)),Sangiovese,US,86,30.0,Paul Gregutt
71696,Máté 2012  Rosso di Montalcino,Sangiovese,Italy,86,28.0,Kerin O’Keefe
71711,Tassi 2011  Rosso di Montalcino,Sangiovese,Italy,86,32.0,Kerin O’Keefe
71713,Tenuta Poggio il Castellare 2012  Rosso di Montalcino,Sangiovese,Italy,86,27.0,Kerin O’Keefe
71755,Tre Monti 2015 SoNo Sangiovese (Romagna),Sangiovese,Italy,90,15.0,Kerin O’Keefe
71938,La Colombina 2012  Brunello di Montalcino,Sangiovese,Italy,89,50.0,Kerin O’Keefe
71939,Le Bèrne 2015  Rosso di Montepulciano,Sangiovese,Italy,89,14.0,Kerin O’Keefe
71940,Pagani de Marchi 2012 Principe Guerriero Sangiovese (Montescudaio),Sangiovese,Italy,89,28.0,Kerin O’Keefe
71941,Paradisone 2012  Brunello di Montalcino,Sangiovese,Italy,89,90.0,Kerin O’Keefe
71946,Frascole 2013 Riserva  (Chianti Rufina),Sangiovese,Italy,89,23.0,Kerin O’Keefe
71986,Verbena 2011  Brunello di Montalcino,Sangiovese,Italy,87,48.0,Kerin O’Keefe
71989,Il Grappolo 2011 Sassocheto  (Brunello di Montalcino),Sangiovese,Italy,87,58.0,Kerin O’Keefe
71998,Madonna Nera 2011  Brunello di Montalcino,Sangiovese,Italy,87,50.0,Kerin O’Keefe
72003,Solaria 2010 Riserva  (Brunello di Montalcino),Sangiovese,Italy,87,,Kerin O’Keefe
72009,August Ridge 2010 Sangiovese (Paso Robles),Sangiovese,US,87,26.0,Matt Kettmann
72013,Baccinetti 2012 Saporoia  (Brunello di Montalcino),Sangiovese,Italy,88,35.0,Kerin O’Keefe
72014,Badia di Morrona 2013 I Sodi del Paretaio Riserva  (Chianti),Sangiovese,Italy,88,22.0,Kerin O’Keefe
72015,Belpoggio 2012  Brunello di Montalcino,Sangiovese,Italy,88,50.0,Kerin O’Keefe
72019,Canneta 2012  Brunello di Montalcino,Sangiovese,Italy,88,40.0,Kerin O’Keefe
72020,Cantagallo 2015  Chianti Montalbano,Sangiovese,Italy,88,12.0,Kerin O’Keefe
72023,Cava d'Onice 2012  Brunello di Montalcino,Sangiovese,Italy,88,36.0,Kerin O’Keefe
72024,Cencioni Patrizia 2012  Brunello di Montalcino,Sangiovese,Italy,88,70.0,Kerin O’Keefe
72033,Collelceto 2012  Brunello di Montalcino,Sangiovese,Italy,88,50.0,Kerin O’Keefe
72039,Fattoria La Lecciaia 2012 Vigna Manapetra  (Brunello di Montalcino),Sangiovese,Italy,88,48.0,Kerin O’Keefe
72107,Borgo di Colloredo 2006 Sangiovese (Terra degli Osci),Sangiovese,Italy,86,13.0,
72135,Badia a Coltibuono 2012 RS  (Chianti Classico),Sangiovese,Italy,90,15.0,Kerin O’Keefe
72138,Carobbio 2011 Riserva  (Chianti Classico),Sangiovese,Italy,90,30.0,Kerin O’Keefe
72159,Salcheto 2012  Vino Nobile di Montepulciano,Sangiovese,Italy,90,28.0,Kerin O’Keefe
72170,Banfi 2012  Rosso di Montalcino,Sangiovese,Italy,88,23.0,Kerin O’Keefe
72172,Villa Poggio Salvi 2012  Rosso di Montalcino,Sangiovese,Italy,88,22.0,Kerin O’Keefe
72175,Helix by Reininger 2009 Sangiovese (Columbia Valley (WA)),Sangiovese,US,88,27.0,Paul Gregutt
72179,Il Grillesino 2012  Morellino di Scansano,Sangiovese,Italy,88,15.0,Kerin O’Keefe
72185,Collemattoni 2012  Rosso di Montalcino,Sangiovese,Italy,88,,Kerin O’Keefe
72187,Caprili 2012  Rosso di Montalcino,Sangiovese,Italy,88,,Kerin O’Keefe
72274,La Collina dei Lecci 2012  Rosso di Montalcino,Sangiovese,Italy,88,15.0,Kerin O’Keefe
72298,Capanne Ricci 2012  Rosso di Montalcino,Sangiovese,Italy,87,37.0,Kerin O’Keefe
72303,San Polino 2012  Brunello di Montalcino,Sangiovese,Italy,92,50.0,Kerin O’Keefe
72307,Villa Poggio Salvi 2012 Pomona  (Brunello di Montalcino),Sangiovese,Italy,92,105.0,Kerin O’Keefe
72313,Il Paradiso di Manfredi 2015  Rosso di Montalcino,Sangiovese,Italy,92,51.0,Kerin O’Keefe
72318,La Gerla 2011 gli Angeli Riserva  (Brunello di Montalcino),Sangiovese,Italy,92,89.0,Kerin O’Keefe
72328,Casisano Tommasi 2011 Colombaiolo Riserva  (Brunello di Montalcino),Sangiovese,Italy,92,95.0,Kerin O’Keefe
72443,Maryhill 2014 Proprietor's Reserve Sangiovese (Columbia Valley (WA)),Sangiovese,US,87,36.0,Sean P. Sullivan
72555,Maryhill 2009 Proprietor's Reserve Sangiovese (Columbia Valley (WA)),Sangiovese,US,86,20.0,Paul Gregutt
72596,Melini 2005 La Selvanella Riserva  (Chianti Classico),Sangiovese,Italy,89,30.0,
72615,Bacio Divino 1997 Sangiovese (Napa Valley),Sangiovese,US,90,75.0,
72680,Baldetti Alfonso 2012 Marius Sangiovese (Cortona),Sangiovese,Italy,86,29.0,Kerin O’Keefe
72787,Terenzi 2011  Morellino di Scansano,Sangiovese,Italy,88,17.0,
72790,Valiano 2008 Poggio Teo  (Chianti Classico),Sangiovese,Italy,88,25.0,
72793,Rocca di Montemassi 2011 Le Focaie  (Maremma Toscana),Sangiovese,Italy,88,15.0,
72831,Mazzei 2011 Belguardo Bronzone Riserva  (Morellino di Scansano),Sangiovese,Italy,89,20.0,Kerin O’Keefe
72953,Argiano 2010 Suolo Sangiovese (Toscana),Sangiovese,Italy,88,164.0,Kerin O’Keefe
72959,Salcheto 2012 Obvius  (Rosso di Montepulciano),Sangiovese,Italy,88,19.0,Kerin O’Keefe
73074,Cave B 2011 Sangiovese (Columbia Valley (WA)),Sangiovese,US,86,33.0,Paul Gregutt
73118,Valdipiatta 2010 Vigna d'Alfiero Riserva  (Vino Nobile di Montepulciano),Sangiovese,Italy,90,50.0,Kerin O’Keefe
73336,Tsillan 2012 Estate Sangiovese (Lake Chelan),Sangiovese,US,86,28.0,Sean P. Sullivan
73378,Fattoria la Castellina 2009 Tommaso Bojola  (Chianti Classico),Sangiovese,Italy,85,17.0,
73379,Fattoria Mantellassi 2010 Il Canneto  (Maremma),Sangiovese,Italy,85,10.0,
73414,Cecchi 2013 Sangiovese (Toscana),Sangiovese,Italy,86,12.0,Kerin O’Keefe
73715,Fattoria Torre a Cona 2012 Terre di Cino Sangiovese (Toscana),Sangiovese,Italy,91,29.0,Kerin O’Keefe
73783,Soquel Vineyards 2010 Luna Matta Vineyards Sangiovese (Paso Robles),Sangiovese,US,87,35.0,
73810,Mannina Cellars 2006 Sangiovese (Walla Walla Valley (WA)),Sangiovese,US,86,22.0,Paul Gregutt
73823,Columbia Winery 2006 Red Willow Vineyard Sangiovese (Yakima Valley),Sangiovese,US,86,28.0,Paul Gregutt
73834,Castelli del Grevepesa 2011 Clemente VII Riserva  (Chianti Classico),Sangiovese,Italy,87,30.0,Kerin O’Keefe
73846,Fattoria Lavacchio 2013 Puro  (Chianti),Sangiovese,Italy,87,9.0,Kerin O’Keefe
73858,Agricola Pugliano 2012 Vigna 54 Riserva  (Chianti),Sangiovese,Italy,87,,Kerin O’Keefe
73949,Prima Materia 2014 Estate Bottled Sangiovese (Kelsey Bench-Lake County),Sangiovese,US,85,24.0,Jim Gordon
74091,Waterbrook 2011 Sangiovese (Columbia Valley (WA)),Sangiovese,US,86,12.0,Paul Gregutt
74209,Eredi Enzo Raspi 2013 Bandini Villa Pomona  (Chianti Classico),Sangiovese,Italy,89,21.0,Kerin O’Keefe
74220,Bibbiano 2013 Montornello Riserva  (Chianti Classico),Sangiovese,Italy,89,25.0,Kerin O’Keefe
74223,Castelli del Grevepesa 2011 Castello di Bibbione Gran Selezione  (Chianti Classico),Sangiovese,Italy,89,45.0,Kerin O’Keefe
74227,Celestino Pecci 2011  Brunello di Montalcino,Sangiovese,Italy,89,74.0,Kerin O’Keefe
74245,Castello San Donato in Perano 2007 Vigneto Montecasi  (Chianti Classico),Sangiovese,Italy,93,35.0,Kerin O’Keefe
74306,Suberli 2010  Morellino di Scansano,Sangiovese,Italy,90,17.0,
74463,Podere Brizio 2011  Brunello di Montalcino,Sangiovese,Italy,91,,Kerin O’Keefe
74473,Cantalici L'Antica Fornace di Ridolfo 2013 Baruffo  (Chianti Classico),Sangiovese,Italy,91,22.0,Kerin O’Keefe
74480,Eredi Enzo Raspi 2013 Bandini Villa Pomona Riserva  (Chianti Classico),Sangiovese,Italy,91,25.0,Kerin O’Keefe
74517,Tenuta La Fuga 1997  Brunello di Montalcino,Sangiovese,Italy,90,,Roger Voss
74519,Rocca delle Macìe 1998 Riserva  (Chianti Classico),Sangiovese,Italy,90,18.0,Roger Voss
74521,Il Grillesino 1999 Ceccante Sangiovese (Toscana),Sangiovese,Italy,90,43.0,Michael Schachner
74534,Lucente 1998 Sangiovese (Toscana),Sangiovese,Italy,89,28.0,
74537,Poliziano 1998 Asinone  (Vino Nobile di Montepulciano),Sangiovese,Italy,89,45.0,
74541,I Giusti e Zanza 1999 Belcore Sangiovese (Toscana),Sangiovese,Italy,89,24.0,Michael Schachner
74543,Castiglion del Bosco 1997  Brunello di Montalcino,Sangiovese,Italy,89,,Roger Voss
74573,Rocca delle Macìe 2005 Riserva di Fizzano  (Chianti Classico),Sangiovese,Italy,88,29.0,
74694,Condé 2009 Riserva  (Sangiovese di Romagna Superiore),Sangiovese,Italy,84,38.0,
74704,Canti NV Sangiovese (Marche),Sangiovese,Italy,84,10.0,
74810,Podere L'Aione 2004 Salve Sangiovese (Toscana),Sangiovese,Italy,95,54.0,
74833,Argiano 2004 Suolo Sangiovese (Toscana),Sangiovese,Italy,94,120.0,
74912,Capanna 2012  Rosso di Montalcino,Sangiovese,Italy,90,22.0,Kerin O’Keefe
74933,Bodega del Sur 2006 Sangiovese (Amador County),Sangiovese,US,85,21.0,
74947,Cafaggio 2012 Single Estate  (Chianti Classico),Sangiovese,Italy,88,15.0,Kerin O’Keefe
74948,Carpineto 2007 Poggio Sant'Enrico  (Vino Nobile di Montepulciano),Sangiovese,Italy,88,65.0,Kerin O’Keefe
74961,Le Bocce 2010 Riserva  (Chianti Classico),Sangiovese,Italy,88,23.0,Kerin O’Keefe
74966,Tenuta Pierazzuoli 2013  Chianti Montalbano,Sangiovese,Italy,88,13.0,Kerin O’Keefe
74967,Tenuta San Vito 2013  Chianti,Sangiovese,Italy,88,30.0,Kerin O’Keefe
75042,San Leonino 2012 Monsenese Riserva  (Chianti Classico),Sangiovese,Italy,88,34.0,Kerin O’Keefe
75079,Monte Volpe 2010 Sangiovese (Mendocino County),Sangiovese,US,85,18.0,Virginie Boone
75123,Santa Lucia 2011 Tore del Moro  (Morellino di Scansano),Sangiovese,Italy,87,20.0,Kerin O’Keefe
75131,Terre di Fiori 2011  Morellino di Scansano,Sangiovese,Italy,87,16.0,Kerin O’Keefe
75136,Castello di Radda 2010 Riserva  (Chianti Classico),Sangiovese,Italy,87,45.0,Kerin O’Keefe
75440,Tenuta di Trecciano 2007 Terra di Siena  (Chianti Colli Senesi),Sangiovese,Italy,85,,
75576,Condé 2015 Sangiovese (Romagna),Sangiovese,Italy,88,17.0,Kerin O’Keefe
75580,Fattoria Paradiso 2013 Vigna delle Lepri Sangiovese (Romagna),Sangiovese,Italy,88,35.0,Kerin O’Keefe
75715,Talenti 2011 Trentennale  (Brunello di Montalcino),Sangiovese,Italy,90,,Kerin O’Keefe
75742,Ciacci Piccolomini d'Aragona 2012  Rosso di Montalcino,Sangiovese,Italy,89,,Kerin O’Keefe
75785,La Selva 2010  Morellino di Scansano,Sangiovese,Italy,85,18.0,
75854,Valley of the Moon 1998 Sangiovese (Sonoma County),Sangiovese,US,90,16.0,
75872,Flora Springs 1999 Sangiovese (Napa Valley),Sangiovese,US,90,16.0,
75960,Castellani 2003 Riserva Biagio  (Chianti),Sangiovese,Italy,85,,
76180,Villa Vignamaggio 2010 Castello di Spaltenna  (Chianti Classico),Sangiovese,Italy,85,18.0,
76261,Il Molino di Grace 2007 Riserva  (Chianti Classico),Sangiovese,Italy,87,45.0,Kerin O’Keefe
76263,Rocca delle Macìe 2011 Tenuta Sant'Alfonso  (Chianti Classico),Sangiovese,Italy,87,22.0,Kerin O’Keefe
76280,San Polino 2011  Brunello di Montalcino,Sangiovese,Italy,92,70.0,Kerin O’Keefe
76284,Caprili 2011  Brunello di Montalcino,Sangiovese,Italy,92,48.0,Kerin O’Keefe
76309,South Coast 2005 Wild Horse Peak Thunderbolt Block Sangiovese (South Coast),Sangiovese,US,84,32.0,
76331,Villa Puccini 2004 Villa Puccini Sangiovese (Toscana),Sangiovese,Italy,84,11.0,
76592,Viticcio 2008 Prunaio Sangiovese (Toscana),Sangiovese,Italy,88,55.0,
76598,Renieri 2009 Tenuta di Renieri  (Chianti Classico),Sangiovese,Italy,88,20.0,
